title,duration,description,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,views,author,videoId,comments,stars,numRatings,age,dateFeaturedEpoch,dateFeatured,timestampFeatured,categories/0,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22
ウェルシュ・コーギー　Welsh Corgi,126,ウェルシュ・コーギーです,ウェルシュ,コーギー,welsh,corgi,,,,1128,,bebLZfd1Ulc,,2.5,8480,5 days ago,1162234349000,"Mon, 30 Oct 2006 18:52:29 GMT",20061030185229,Pets & Animals,,,,,,,,,,,,,,,,
NYIP Project Redeye - Halloween Photo Challenge,420,"This is a spoof of Project Runway intended for the amusement of amateur photographers.  For real photography tips, please visit http://www.nyip.comThink you can take a better Halloween photo?  Enter the 2006 Picture Perfect Halloween Co
	
	
			This is a spoof of Project Runway intended for the amusement of amateur photographers.  For real photography tips, please visit http://www.nyip.comThink you can take a better Halloween photo?  Enter the 2006 Picture Perfect Halloween Contest: http://www.halloweenphotocontest.com
			(more)
			(less)",Halloween,Photography,Photo,Tips,Tutorial,Digital,Project,516126,,Jzx3uCmBIVs,,2.5,1406,4 days ago,1162234349000,"Mon, 30 Oct 2006 18:52:29 GMT",20061030185229,Arts & Animation,Runway,Redeye,New,York,Institute,NewYorkInstitute,NYIP,,,,,,,,,
Rube Goldberg Officeplace Contraption,52,"A friend and I decided to spend a night at my workplace assembling a contraption using supplies from the supply room and my basement.  We started at 11p.m. on 6/26/05, and finished around 5:30a.m.  This is take eight.  Six of the eight work
	
	
			A friend and I decided to spend a night at my workplace assembling a contraption using supplies from the supply room and my basement.  We started at 11p.m. on 6/26/05, and finished around 5:30a.m.  This is take eight.  Six of the eight worked.  UPDATE:  Thank you for all the views, everyone!  A few quick answers:-Haha, I didn't get fired, this was done during non-business hours.-The heavy breathing is me starting to laugh and trying my hardest to stifle it...I was one second away from busting out the whole time.
			(more)
			(less)",contraption,office,fun,officeplace,rube,goldberg,machine,500846,,0J16dyV4Du8,,2.5,3496,1 month ago,1162234349000,"Mon, 30 Oct 2006 18:52:29 GMT",20061030185229,Entertainment,,,,,,,,,,,,,,,,
Video the Vote 2006,204,"Join us at http://www.videothevote.org -- Our goal is to protect the vote by being the eyes and ears where ballots are cast and counted on Election Day. We will document and report any irregularities that occur at polling places and boards 
	
	
			Join us at http://www.videothevote.org -- Our goal is to protect the vote by being the eyes and ears where ballots are cast and counted on Election Day. We will document and report any irregularities that occur at polling places and boards of elections while they are happening, enabling the media and public to watch-dog the electoral process across our country.
			(more)
			(less)",Election,Voter,Suppression,Ballots,Video,Camera,,189953,,DaEECHjWptU,,2.5,1678,5 days ago,1162234349000,"Mon, 30 Oct 2006 18:52:29 GMT",20061030185229,News & Blogs,,,,,,,,,,,,,,,,
"Behind the Scenes - 3 - of the ""ONE Vote"" Spot",215,"Behind-the-Scenes interviews with Don Cheadle, Pastor Rick Warren, Jack Oliver, Mike McCurry and Tom Brady - talking about poverty, AIDS and ONE.org.",Don,Cheadle,,,,,,30362,,UN6yn8FCDiA,,2.5,89,6 days ago,1162234349000,"Mon, 30 Oct 2006 18:52:29 GMT",20061030185229,People,,,,,,,,,,,,,,,,
Ballpoint Boxing Championships,161,Manila Gorilla & Down Under Plunderer down to the wire in a 3-round scorcher.,ballpoint,boxing,pen,pens,guerillasphere,gorilla,kangaroo,222646,,9BhNmWDFClI,,2.5,1911,1 week ago,1162234349000,"Mon, 30 Oct 2006 18:52:29 GMT",20061030185229,Entertainment,,,,,,,,,,,,,,,,
Banana spider eating grub.,69,Video of a banana spider eating a grub,Banana,spider,eating,grub,,,,2510,,ULmKmi9ac0c,,2.5,564,3 months ago,1162242474000,"Mon, 30 Oct 2006 21:07:54 GMT",20061030210754,Pets & Animals,,,,,,,,,,,,,,,,
Swing Blade - Parody Mixing Swingers with Sling Blade,207,"A mock movie trailer from back in the day that has Billy Bob Thornton's character, Karl, from the film ""Sling Blade"" entering the world of Vince Vaughn and Jon Favreau's ""Swingers."" Written by Chris Cox, Matt Sloan, and Darren Des Voigne.",Parody,Movie,Trailer,Spoof,Swingers,Sling,Blade,121168,,iVh3tlVf7L8,,2.5,657,4 months ago,1162242474000,"Mon, 30 Oct 2006 21:07:54 GMT",20061030210754,Comedy,Billy,Bob,Thornton,Comedy,Chris,Cox,Matt,Sloan,,,,,,,,
The Cremation of Sam McGee,493,"[UPDATE:  I'm not accepting video responses to this video.  Sorry folks.]A reading of the poem by Robert W. Service (Jan. 16, 1874 - Sept. 11, 1958).Most people reading this poem treat it as lightweight fare, a funny parody of a hor
	
	
			[UPDATE:  I'm not accepting video responses to this video.  Sorry folks.]A reading of the poem by Robert W. Service (Jan. 16, 1874 - Sept. 11, 1958).Most people reading this poem treat it as lightweight fare, a funny parody of a horror story.  Service probably intended it that way.But for my own amusement, and as a gesture towards Halloween, I've attempted to reinterpret the poem as genuine horror.  It wasn't easy!  The climactic stanza is hilarious, not scary.  I'll rely on you folks to tell me if I succeeded.Once again, folks who like their poems read as though they were songs, adhering tightly to their rhythmic structure, will be disappointed.  I don't read poems that way very often.Text of the full poem is here:http://www.robertwservice.com/modules/library/article.php?ar ticleid=30Happy Halloween, folks.  :-)
			(more)
			(less)",Halloween,horror,Robert,Service,poem,,,229905,,6lBkuz1TlVc,,2.5,2254,4 days ago,1162242474000,"Mon, 30 Oct 2006 21:07:54 GMT",20061030210754,Entertainment,,,,,,,,,,,,,,,,
"U2 and Green Day ""The Saints Are Coming"" video",198,"U2 and Green Day ""The Saints Are Coming""",U2,Green,Day,greenday,saints,are,coming,775999,,seGhTWE98DU,,2.5,5769,2 days ago,1162242474000,"Mon, 30 Oct 2006 21:07:54 GMT",20061030210754,Music,hurricane,katrina,new,orleans,,,,,,,,,,,,
ウェルシュ・コーギー　Welsh Corgi,126,ウェルシュ・コーギーです,ウェルシュ,コーギー,welsh,corgi,,,,1165,,bebLZfd1Ulc,,2.5,8598,5 days ago,1162242474000,"Mon, 30 Oct 2006 21:07:54 GMT",20061030210754,Pets & Animals,,,,,,,,,,,,,,,,
NYIP Project Redeye - Halloween Photo Challenge,420,"This is a spoof of Project Runway intended for the amusement of amateur photographers.  For real photography tips, please visit http://www.nyip.com/?code=N71Think you can take a better Halloween photo?  Enter the 2006 Picture Perfect Ha
	
	
			This is a spoof of Project Runway intended for the amusement of amateur photographers.  For real photography tips, please visit http://www.nyip.com/?code=N71Think you can take a better Halloween photo?  Enter the 2006 Picture Perfect Halloween Contest: http://www.halloweenphotocontest.com
			(more)
			(less)",Halloween,Photography,Photo,Tips,Tutorial,Digital,Project,531525,,Jzx3uCmBIVs,,2.5,1421,4 days ago,1162242474000,"Mon, 30 Oct 2006 21:07:54 GMT",20061030210754,Arts & Animation,Runway,Redeye,New,York,Institute,NewYorkInstitute,NYIP,,,,,,,,,
Rube Goldberg Officeplace Contraption,52,"A friend and I decided to spend a night at my workplace assembling a contraption using supplies from the supply room and my basement.  We started at 11p.m. on 6/26/05, and finished around 5:30a.m.  This is take eight.  Six of the eight work
	
	
			A friend and I decided to spend a night at my workplace assembling a contraption using supplies from the supply room and my basement.  We started at 11p.m. on 6/26/05, and finished around 5:30a.m.  This is take eight.  Six of the eight worked.  UPDATE:  Thank you for all the views, everyone!  A few quick answers:-Haha, I didn't get fired, this was done during non-business hours.-The heavy breathing is me starting to laugh and trying my hardest to stifle it...I was one second away from busting out the whole time.
			(more)
			(less)",contraption,office,fun,officeplace,rube,goldberg,machine,513760,,0J16dyV4Du8,,2.5,3528,1 month ago,1162242474000,"Mon, 30 Oct 2006 21:07:54 GMT",20061030210754,Entertainment,,,,,,,,,,,,,,,,
Video the Vote 2006,204,"Join us at http://www.videothevote.org -- Our goal is to protect the vote by being the eyes and ears where ballots are cast and counted on Election Day. We will document and report any irregularities that occur at polling places and boards 
	
	
			Join us at http://www.videothevote.org -- Our goal is to protect the vote by being the eyes and ears where ballots are cast and counted on Election Day. We will document and report any irregularities that occur at polling places and boards of elections while they are happening, enabling the media and public to watch-dog the electoral process across our country.
			(more)
			(less)",Election,Voter,Suppression,Ballots,Video,Camera,,192450,,DaEECHjWptU,,2.5,1686,5 days ago,1162242474000,"Mon, 30 Oct 2006 21:07:54 GMT",20061030210754,News & Blogs,,,,,,,,,,,,,,,,
"Behind the Scenes - 3 - of the ""ONE Vote"" Spot",215,"Behind-the-Scenes interviews with Don Cheadle, Pastor Rick Warren, Jack Oliver, Mike McCurry and Tom Brady - talking about poverty, AIDS and ONE.org.",Don,Cheadle,,,,,,30909,,UN6yn8FCDiA,,2.5,90,6 days ago,1162242474000,"Mon, 30 Oct 2006 21:07:54 GMT",20061030210754,People,,,,,,,,,,,,,,,,
Ballpoint Boxing Championships,161,Manila Gorilla & Down Under Plunderer down to the wire in a 3-round scorcher.,ballpoint,boxing,pen,pens,guerillasphere,gorilla,kangaroo,226394,,9BhNmWDFClI,,2.5,1939,1 week ago,1162242474000,"Mon, 30 Oct 2006 21:07:54 GMT",20061030210754,Entertainment,,,,,,,,,,,,,,,,
YouTube Halloween 2006!,60,What the YouTubers are wearing this holiday season... special thanks to Ben!,halloween,costumes,,,,,,487,,qSg8ZSkUIik,,2.5,106,2 hours ago,1162347380000,"Wed, 01 Nov 2006 02:16:20 GMT",20061101021620,People,,,,,,,,,,,,,,,,
"The TINY WIENER Band - ""Dressin' me up""",219,"New song and goofy video from Tiny Wiener, Barn E., Lil' Alice, and The Weeze.",music,dogs,costume,funny,pets,,,427,,8g7h5Dj0dPc,,2.5,219,2 months ago,1162347380000,"Wed, 01 Nov 2006 02:16:20 GMT",20061101021620,Pets & Animals,,,,,,,,,,,,,,,,
Rotting Halloween Pumpkin Time Lapse,17,I filmed it for 14 days rotting in my Basementwww.mantis-pictures.com,Rotting,Halloween,Pumpkin,Lantern,Time,Lapse,Timelapse,441504,,GUKRzyDMyfA,,2.5,2181,3 months ago,1162347380000,"Wed, 01 Nov 2006 02:16:20 GMT",20061101021620,Arts & Animation,Cellar,Basement,,,,,,,,,,,,,,
Re: FIVE QUESTIONS!,307,Zip takes the survey.,superlunary,questions,survey,fun,zipster08,,,89839,,IuWruKLbDvo,,2.5,705,5 days ago,1162347380000,"Wed, 01 Nov 2006 02:16:20 GMT",20061101021620,People,,,,,,,,,,,,,,,,
Banana spider eating grub.,69,"FULL VERSION IS HERE: http://www.youtube.com/watch?v=B81ZzU7hJPYIt's much longer, and has music. Sorry for the confusion.Want to learn more about it? Go here: http://forums.facepunchstudios.com/showthread.php?t=215260Video of a ba
	
	
			FULL VERSION IS HERE: http://www.youtube.com/watch?v=B81ZzU7hJPYIt's much longer, and has music. Sorry for the confusion.Want to learn more about it? Go here: http://forums.facepunchstudios.com/showthread.php?t=215260Video of a banana spider eating a grubFAQ:Q: OMG HOW DID GRUB GEET N TEH WEB!?!?!@??@!/1A: I put it thereQ: WHY IS THIS FEATUREURED!?A: Because they couldn't feature the real version, shown below as a movie response, due to the music is has in it.Q: HOW BIG!??A: A bit smaller then my fist: http://www.fileden.com/files/2006/6/11/61575/17816452795.jpgQ: HOW MANY R THAR?!A: Over 30 of them. The small one is the male. The big one is the female.Also, this spider is NOT deadly, you silly people you. It's the African one that is. This spider is harmless. Now please, stop trying to sound smart, and calling me an idiot for being near this non-venemous spider.http://www.wisegeek.com/are-spider-bites-dangerous.htm""The North American banana spider (argiope) is considered harmless""http://www.amonline.net.au/spiders/resources/general.htm""A deadly spider which comes from South America is the Banana Spider""
			(more)
			(less)",front,porch,spiders,06,edition,,,546213,,ULmKmi9ac0c,,2.5,1341,3 months ago,1162347380000,"Wed, 01 Nov 2006 02:16:20 GMT",20061101021620,Pets & Animals,,,,,,,,,,,,,,,,
Swing Blade - Parody Mixing Swingers with Sling Blade,207,"Made in 1997, this mock movie trailer has Billy Bob Thornton's character, Karl, from the film ""Sling Blade"" entering the world of Vince Vaughn and Jon Favreau's ""Swingers."" Written by Chris Cox, Matt Sloan, and Darren Des Voigne.",Parody,Movie,Trailer,Spoof,Swingers,Sling,Blade,240909,,iVh3tlVf7L8,,2.5,877,4 months ago,1162347380000,"Wed, 01 Nov 2006 02:16:20 GMT",20061101021620,Comedy,Billy,Bob,Thornton,Comedy,Chris,Cox,Matt,Sloan,,,,,,,,
The Cremation of Sam McGee,493,"[UPDATE:  I'm not accepting video responses to this video.  Sorry folks.]A reading of the poem by Robert W. Service (Jan. 16, 1874 - Sept. 11, 1958).Most people reading this poem treat it as lightweight fare, a funny parody of a hor
	
	
			[UPDATE:  I'm not accepting video responses to this video.  Sorry folks.]A reading of the poem by Robert W. Service (Jan. 16, 1874 - Sept. 11, 1958).Most people reading this poem treat it as lightweight fare, a funny parody of a horror story.  Service probably intended it that way.But for my own amusement, and as a gesture towards Halloween, I've attempted to reinterpret the poem as genuine horror.  It wasn't easy!  The climactic stanza is hilarious, not scary.  I'll rely on you folks to tell me if I succeeded.Once again, folks who like their poems read as though they were songs, adhering tightly to their rhythmic structure, will be disappointed.  I don't read poems that way very often.Text of the full poem is here:http://www.robertwservice.com/modules/library/article.php?ar ticleid=30Happy Halloween, folks.  :-)
			(more)
			(less)",Halloween,horror,Robert,Service,poem,,,291392,,6lBkuz1TlVc,,2.5,2572,5 days ago,1162347380000,"Wed, 01 Nov 2006 02:16:20 GMT",20061101021620,Entertainment,,,,,,,,,,,,,,,,
"U2 and Green Day ""The Saints Are Coming"" video",198,"U2 and Green Day ""The Saints Are Coming""",U2,Green,Day,greenday,saints,are,coming,944919,,seGhTWE98DU,,2.5,6444,4 days ago,1162347380000,"Wed, 01 Nov 2006 02:16:20 GMT",20061101021620,Music,hurricane,katrina,new,orleans,,,,,,,,,,,,
ウェルシュ・コーギー　Welsh Corgi,126,ウェルシュ・コーギーです,ウェルシュ,コーギー,welsh,corgi,,,,1394,,bebLZfd1Ulc,,2.5,9396,6 days ago,1162347380000,"Wed, 01 Nov 2006 02:16:20 GMT",20061101021620,Pets & Animals,,,,,,,,,,,,,,,,
NYIP Project Redeye - Halloween Photo Challenge,420,"This is a spoof of Project Runway intended for the amusement of amateur photographers.  For real photography tips, please visit http://www.nyip.com/?code=N71Think you can take a better Halloween photo?  Enter the 2006 Picture Perfect Ha
	
	
			This is a spoof of Project Runway intended for the amusement of amateur photographers.  For real photography tips, please visit http://www.nyip.com/?code=N71Think you can take a better Halloween photo?  Enter the 2006 Picture Perfect Halloween Contest: http://www.halloweenphotocontest.com
			(more)
			(less)",Halloween,Photography,Photo,Tips,Tutorial,Digital,Project,640013,,Jzx3uCmBIVs,,2.5,1558,5 days ago,1162347380000,"Wed, 01 Nov 2006 02:16:20 GMT",20061101021620,Arts & Animation,Runway,Redeye,New,York,Institute,NewYorkInstitute,NYIP,,,,,,,,,
YouTube Halloween 2006!,60,What the YouTubers are wearing this holiday season... special thanks to Ben!,halloween,costumes,,,,,,487,,qSg8ZSkUIik,,2.5,315,7 hours ago,1162366994000,"Wed, 01 Nov 2006 07:43:14 GMT",20061101074314,People,,,,,,,,,,,,,,,,
"The TINY WIENER Band - ""Dressin' me up""",219,"New song and goofy video from Tiny Wiener, Barn E., Lil' Alice, and The Weeze.",music,dogs,costume,funny,pets,,,14478,,8g7h5Dj0dPc,,2.5,389,2 months ago,1162366994000,"Wed, 01 Nov 2006 07:43:14 GMT",20061101074314,Pets & Animals,,,,,,,,,,,,,,,,
Rotting Halloween Pumpkin Time Lapse,17,I filmed it for 14 days rotting in my Basementwww.mantis-pictures.com,Rotting,Halloween,Pumpkin,Lantern,Time,Lapse,Timelapse,492113,,GUKRzyDMyfA,,2.5,2314,3 months ago,1162366994000,"Wed, 01 Nov 2006 07:43:14 GMT",20061101074314,Arts & Animation,Cellar,Basement,,,,,,,,,,,,,,
