title,duration,description,views,author,videoId,uploadDate,comments,stars,numRatings,age,dateFeaturedEpoch,dateFeatured,timestampFeatured,categories/0,selectedBy,selectedByLink
the vegetable orchestra,356,"Worldwide one of a kind, the Vegetable Orchestra performs on instruments made of fresh vegetables. The utilization of various ever refined vegetable instruments creates a musically and aesthetically unique sound universe.

http://www.vegetableorchestra. org

----- december 4th, 2007:
wow, were are really amazed about the flood of comments in the last hours. so thank you all for your kind and unkind comments. we really appreciated that! sorry that we can not answer all... it's just too much!

just one word to all the people who are concerned about people dying of starvation:
we are concerned too. but not doing this project does change nothing. it doesn't make the world a better place.
if you are really concerned about the distribution of wealth then do something about it! read books about the real cause of hunger. talk with your friends and family about it. change your own life and try to change politics. buy and support the right things. it is not people using vegetables differently than usual that make the world a bad place. it's all of us wanting too much. our own car, a new cellphone, a bigger house with air condition, more money...
sending the vegetables to africa does not help. on the contrary it destroys the markets there, so people can not sell their own produce, because the imported one is too cheap. 

and by the way: people have used vegetables for music for centuries. also in africa.

----- december 5th, 2007:
sorry, we had to disable commenting temporarily. it's way too much to handle at the moment. thank you all nevertheless!",593918,vegetableorchestra,hpfYt7vRHuY,,,4.5,,,1196982282000,"Thu, 06 Dec 2007 23:04:42 GMT",20071206230442,Music,,
２足立ち,35,"動画で初めて、２足立ちするこまの撮影に成功しました。
ちょっと短いですが、猫じゃらしの鈴の音に合わせて「気を付け～ ！」をする姿が笑えます♪",1752,mumucoma,57hSqLLfOv4,,,4.5,,,1196982282000,"Thu, 06 Dec 2007 23:04:42 GMT",20071206230442,Pets & Animals,,
CALLOUT,133,"EastCoast krumpers Buck event Dec 8 2007 Clinton, NC",228169,calvinofkappo,cOkI6iGylf4,,,2.5,,,1196982282000,"Thu, 06 Dec 2007 23:04:42 GMT",20071206230442,Entertainment,,
"""Rocket & Go"" A Dan Talevski Ori...",162,"http://www.myspace.com/dantale vski
e-mail: danjt87@hotmail.com

Please  SUBSCRIBE!!
Recorded Version: http://www.youtube.com/watch?v =OfSfDL4Ke5w
*I am just playing the basic piano for a simple melody.  I know I am not the best.
This a track I wrote this past summer.  I hope you all enjoy it!

LYRICS
I'm on my way.
Got six dollars in my pocket
Don't where I'm headed but,
I wanna make like a rocket and go,
So no one can catch me.
I'm on my mark, lets go, i'm ready.
Please listen baby, I need this baby,
come with me baby, lets go.

CHORUS
Push the pedal to the floor, I'm out of here.
Can't take it anymore, i need you here.
I can't make up my mind, i run with fear.
Don't wanna leave you behind, so I'll make like a rocket and go.

Departure time.
I ain't looking back, i'm out to shine.
Just gotta get to you girl.
Want you to know I'm for sure, i'm ready.
My mind is set.
No one can change the way I feel about the future.
Please listen baby, 
You need me baby, i'm ready baby, 
lets go.

CHORUS
Push the pedal to the floor, I'm out of here.
I can't take it anymore, i need you here.
I can't make up my mind, i run with fear.
Don't wanna have no more tears, so I'll make like a rocket and go.",309481,DanJT87,EKBUcxsWE0U,,,3.5,,,1196982282000,"Thu, 06 Dec 2007 23:04:42 GMT",20071206230442,Music,,
The Ultimate Poker Showdown!,163,"Chips, Cards and ACTION! The most amazing poker EVER!!! Comment, Rate and Subscribe.
Because when you subscribe a baby laughs for the first time... You don't hate babies do you?!?!

Check out my blog at http://shareyourlife.typepad.c om for lots of Awesomeness!!!

All music is royalty free from http://incompetech.com/ and thanks as always to my man Ash!",585670,Hughsnews,GNV7qb9IWGc,,,3.5,,,1196982282000,"Thu, 06 Dec 2007 23:04:42 GMT",20071206230442,Comedy,,
World AIDS Day 2007,70,"World AIDS Day is December 1. According to the World Health Organization, there are 33.2 million people in the world today living with HIV/AIDS.  This video dramatizes the immense scope of that number with a series of one-second scenes representing each individual.  Help us win the fight against HIV/AIDS.  www.amfAR.org",341270,fighthiv,vGcnc2tgjZI,,,3.5,,,1196982282000,"Thu, 06 Dec 2007 23:04:42 GMT",20071206230442,Nonprofits & Activism,,
Hailey Wojcik / Dinosaur Bone / ...,193,"Music video for my song ""Dinosaur Bone"", from my album, Jealous Sees.
****************************** ***************************Tha nk you all so much for watching and listening, and to those of you who enjoy it, double thank you for your supportive comments and messages! I'm trying to respond to as many as I can because I really do appreciate your positive feedback. :) If ya like what you see here, subscribe to my channel because I'm working on a bunch of different projects right now and there's more to come. Also check out my website http://www.haileywojcik.com for more info.

Enjoy!

xo,
hailey",349744,HaileyWojcik,pVkUG6XLItc,,,3.5,,,1196982282000,"Thu, 06 Dec 2007 23:04:42 GMT",20071206230442,Music,,
Laços (Ties) - Project: Direct,403,"A gente ganhou o Project:Direct. Obrigada a todo mundo que votou. A gente nunca imaginou que fosse chegar até aqui, mas se a gente
	

			A gente ganhou o Project:Direct. Obrigada a todo mundo que votou. A gente nunca imaginou que fosse chegar até aqui, mas se a gente chegou, a culpa é toda de vocês. Vocês foram todos incríveis. Nem sabemos o que dizer. Para ver o vídeo anunciando os vencedores, é só entrar em: http://www.youtube.com/watch?v =fNRwB1i-e-c
Obrigada. Mesmo.

A quem pediu a letra da música, aqui vai (estamos trabalhando em disponibilizá-la para download):

Australia

I could go to Australia
I could fly to Japan
Could go to South America
Well, everybody can

Could run like hell to China
I could go to Egypt
Could run like a late rabbit and I wouldn't move one bit

I'm stuck here in the darkness
Blinded by all the light
Standing outside my body with my body still in sight

I could travel the whole world
I could just stand up still
And that's, I know, an image that would make some people ill

Someday somebody said to me
I think it was a man
""As long as you're okay with it""
And that I think I am.
			(more)
			(less)",160772,celioclarice,gl74J-aAnfg,,,4.5,,,1197019777000,"Fri, 07 Dec 2007 09:29:37 GMT",20071207092937,Film & Animation,,
I AM A MUSLIM!,134,"http://www.linktv.org/onenatio n/films/view/17
This video has been submitted to the Link TV One Nation One Voice contest. PLEASE support it =)




The New Jersey Chapter of MAS (Muslim American Society) put together this message dispelling some of the stereotypes of Muslims, calling for peace and unity and encourages Muslims to be proud of their faith. This informative and very entertaining message is brought to you by the Muslim American Societies Media Foundation.
www.masmediafoundation.org",532427,Muradaldin,JQXh20OuhIc,,,3.5,,,1197019777000,"Fri, 07 Dec 2007 09:29:37 GMT",20071207092937,People & Blogs,,
Daedelus - Fair Weather Friends,186,"Animated Video for Daedelus track 'Fair Weather Friends' from 'Fair Weather Friends EP' available digitally and on LP here: http://www.ninjatune.net/fairw eatherfriends/# 

Directed by Jordan Kim 

2007",113946,enchantedfern,kRJ2YvRv3N4,,,4.5,,,1197019777000,"Fri, 07 Dec 2007 09:29:37 GMT",20071207092937,Music,,
Ninja Dance Party,52,"Ninjas from CMAC were recruited to be in a short film. While taking a coffee break, we were inspired to throw a little dance number together...
--------------------
Shout out/Shameless Plug goes to: University at Buffalo Combined Martial Arts Club (UB CMAC)

We offer a variety of classes to UB students (for free) including Capoeira, Eskrima, Bujinkan, Jiu-jitsu, San Shou, Tai Chi, and Lion Dance. In the past we've had Goju Ryu, Isshinryu, Wing Chun, Hung Gar, and Kuk Sool Won.

We also do random crazy stuff once in a while like this video (and Ninja Bowling posted earlier).

If you're interested 1) Goto UB 2) Look up CMAC!

You can check out our website here:
http://wings.buffalo.edu/sa/cm ac/",581367,zed4785,qu719Jrqbh0,,,3.5,,,1197019777000,"Fri, 07 Dec 2007 09:29:37 GMT",20071207092937,Entertainment,,
60 MINUTES TO LIVE,202,"my interpretation.
THANKS FOR THE FEATURE YOUTUBE!",280681,KRC588,IhEWicQr5Vk,,,3.5,,,1197019777000,"Fri, 07 Dec 2007 09:29:37 GMT",20071207092937,People & Blogs,,
"Potter Puppet Pals in ""Wizard Sw...",335,"Harry and the gang learn how to curse. Er, not like magical curses, like swearing. Just watch okay?",1324,NeilCicierega,TqTHmzMk0Cw,,,4.5,,,1197019777000,"Fri, 07 Dec 2007 09:29:37 GMT",20071207092937,Comedy,,
the vegetable orchestra,356,"Worldwide one of a kind, the Vegetable Orchestra performs on instruments made of fresh vegetables. The utilization of various ever refined vegetable instruments creates a musically and aesthetically unique sound universe.

http://www.vegetableorchestra. org

----- december 4th, 2007:
wow, were are really amazed about the flood of comments in the last hours. so thank you all for your kind and unkind comments. we really appreciated that! sorry that we can not answer all... it's just too much!

just one word to all the people who are concerned about people dying of starvation:
we are concerned too. but not doing this project does change nothing. it doesn't make the world a better place.
if you are really concerned about the distribution of wealth then do something about it! read books about the real cause of hunger. talk with your friends and family about it. change your own life and try to change politics. buy and support the right things. it is not people using vegetables differently than usual that make the world a bad place. it's all of us wanting too much. our own car, a new cellphone, a bigger house with air condition, more money...
sending the vegetables to africa does not help. on the contrary it destroys the markets there, so people can not sell their own produce, because the imported one is too cheap. 

and by the way: people have used vegetables for music for centuries. also in africa.

----- december 5th, 2007:
sorry, we had to disable commenting temporarily. it's way too much to handle at the moment. thank you all nevertheless!",650665,vegetableorchestra,hpfYt7vRHuY,,,4.5,,,1197019777000,"Fri, 07 Dec 2007 09:29:37 GMT",20071207092937,Music,,
２足立ち,35,"動画で初めて、２足立ちするこまの撮影に成功しました。
ちょっと短いですが、猫じゃらしの鈴の音に合わせて「気を付け～ ！」をする姿が笑えます♪",1928,mumucoma,57hSqLLfOv4,,,4.5,,,1197019777000,"Fri, 07 Dec 2007 09:29:37 GMT",20071207092937,Pets & Animals,,
CALLOUT,133,"EastCoast krumpers Buck event Dec 8 2007 Clinton, NC",255263,calvinofkappo,cOkI6iGylf4,,,2.5,,,1197019777000,"Fri, 07 Dec 2007 09:29:37 GMT",20071207092937,Entertainment,,
"""Rocket & Go"" A Dan Talevski Ori...",162,"http://www.myspace.com/dantale vski
e-mail: danjt87@hotmail.com

Please  SUBSCRIBE!!
Recorded Version: http://www.youtube.com/watch?v =OfSfDL4Ke5w
*I am just playing the basic piano for a simple melody.  I know I am not the best.
This a track I wrote this past summer.  I hope you all enjoy it!

LYRICS
I'm on my way.
Got six dollars in my pocket
Don't where I'm headed but,
I wanna make like a rocket and go,
So no one can catch me.
I'm on my mark, lets go, i'm ready.
Please listen baby, I need this baby,
come with me baby, lets go.

CHORUS
Push the pedal to the floor, I'm out of here.
Can't take it anymore, i need you here.
I can't make up my mind, i run with fear.
Don't wanna leave you behind, so I'll make like a rocket and go.

Departure time.
I ain't looking back, i'm out to shine.
Just gotta get to you girl.
Want you to know I'm for sure, i'm ready.
My mind is set.
No one can change the way I feel about the future.
Please listen baby, 
You need me baby, i'm ready baby, 
lets go.

CHORUS
Push the pedal to the floor, I'm out of here.
I can't take it anymore, i need you here.
I can't make up my mind, i run with fear.
Don't wanna have no more tears, so I'll make like a rocket and go.",330182,DanJT87,EKBUcxsWE0U,,,3.5,,,1197019777000,"Fri, 07 Dec 2007 09:29:37 GMT",20071207092937,Music,,
The Ultimate Poker Showdown!,163,"Chips, Cards and ACTION! The most amazing poker EVER!!! Comment, Rate and Subscribe.
Because when you subscribe a baby laughs for the first time... You don't hate babies do you?!?!

Check out my blog at http://shareyourlife.typepad.c om for lots of Awesomeness!!!

All music is royalty free from http://incompetech.com/ and thanks as always to my man Ash!",619187,Hughsnews,GNV7qb9IWGc,,,3.5,,,1197019777000,"Fri, 07 Dec 2007 09:29:37 GMT",20071207092937,Comedy,,
World AIDS Day 2007,70,"World AIDS Day is December 1. According to the World Health Organization, there are 33.2 million people in the world today living with HIV/AIDS.  This video dramatizes the immense scope of that number with a series of one-second scenes representing each individual.  Help us win the fight against HIV/AIDS.  www.amfAR.org",358545,fighthiv,vGcnc2tgjZI,,,3.5,,,1197019777000,"Fri, 07 Dec 2007 09:29:37 GMT",20071207092937,Nonprofits & Activism,,
Art...is Father & Son,526,"Ron Artis & Ron Artis II
Perform a improv jazz duet on piano.
Stevon Artis is playing the drums
Victor Artis is on the bass.
This is an example of how Dad teaches his children.
Dad is displaying how to release your emotions through
dynamics and phrasing. 
@ The Artis Family Theater.

More music videos http://www.stage6.com/Ron-Arti s-and-Family

The Artis Family on myspace - http://www.myspace.com/ronarti s

more about The Artis Family - http://ronartis.com",35976,ronartis,OJKQ3dP_hb0,,,4.5,,,1197049863000,"Fri, 07 Dec 2007 17:51:03 GMT",20071207175103,Music,,
Laços (Ties) - Project: Direct,403,"A gente ganhou o Project:Direct. Obrigada a todo mundo que votou. A gente nunca imaginou que fosse chegar até aqui, mas se a gente
	

			A gente ganhou o Project:Direct. Obrigada a todo mundo que votou. A gente nunca imaginou que fosse chegar até aqui, mas se a gente chegou, a culpa é toda de vocês. Vocês foram todos incríveis. Nem sabemos o que dizer. Para ver o vídeo anunciando os vencedores, é só entrar em: http://www.youtube.com/watch?v =fNRwB1i-e-c
Obrigada. Mesmo.

A quem pediu a letra da música, aqui vai (estamos trabalhando em disponibilizá-la para download):

Australia

I could go to Australia
I could fly to Japan
Could go to South America
Well, everybody can

Could run like hell to China
I could go to Egypt
Could run like a late rabbit and I wouldn't move one bit

I'm stuck here in the darkness
Blinded by all the light
Standing outside my body with my body still in sight

I could travel the whole world
I could just stand up still
And that's, I know, an image that would make some people ill

Someday somebody said to me
I think it was a man
""As long as you're okay with it""
And that I think I am.
			(more)
			(less)",200064,celioclarice,gl74J-aAnfg,,,4.5,,,1197049863000,"Fri, 07 Dec 2007 17:51:03 GMT",20071207175103,Film & Animation,,
